SMILES,label_0,label_1,label_2,label_3,label_4
Cc1cc(Br)cc(c1)Br,1.24,0.85,0.0,0.05,1.2073
CCCc1ccc2c(n1)cccc2,1.29,0.88,0.0,0.57,1.467
CCc1ccc2c(n1)cccc2,1.29,0.9,0.0,0.57,1.3261
CCSCC(C)C,0.34,0.37,0.0,0.38,1.1175
CCCSCCCC,0.35,0.34,0.0,0.36,1.2584
CCOC(=O)CC=C,0.27,0.61,0.0,0.43,0.9854
CCCCCCOC(=O)C=CC,0.18,0.63,0.0,0.42,1.549
O=C1OCC(=C1c1ccccc1)c1ccc(cc1)S(=O)(=O)C,1.66,3.1,0.0,1.3,2.2324
C/C=C/1\CC2CC1C=C2,0.59,0.27,0.0,0.08,1.0735
O=C1CN=C(c2c(N1)ccc(c2)N(=O)=O)c1ccccc1Cl,2.46,1.75,0.33,1.5,2.1072
CN1C(=O)CN=C(c2c1ccc(c2)N(=O)=O)c1ccccc1F,2.1,2.15,0.0,1.48,2.1434
OP(=O)(OCc1ccccc1)OCc1ccccc1,1.2,1.52,0.95,1.34,2.0454
CCCCCCCCc1ccc(cc1)N,0.89,0.9,0.23,0.46,1.9434
COc1ccccn1,0.64,0.72,0.0,0.47,0.8749
CCC(=O)C=C,0.29,0.72,0.0,0.55,0.7858
OCc1ccc(cc1C)C,0.86,0.88,0.39,0.63,1.1978
CCCCC(=C)CC,0.14,0.08,0.0,0.07,1.1928
Cc1cccnn1,0.66,1.44,0.0,0.65,0.7751
Cn1cnc2c1cccc2,1.27,1.31,0.0,0.89,1.0462
C1Cc2ccc(cc2)CCc2ccc1cc2,1.45,1.28,0.0,0.58,1.7792
C=CCN(CC=C)N=O,0.55,0.91,0.0,0.6,1.0833
CCCCCCCN(N=O)C,0.3,1.08,0.0,0.6,1.4511
CCN(C(C)C)N=O,0.34,0.98,0.0,0.7,1.0284
O=NN1CCN(CC1)C,0.6,1.22,0.0,0.97,1.0196
COC(C)(C)C,0.02,0.28,0.0,0.54,0.8718
CCCCc1cccc2c1cccc2,1.34,0.73,0.0,0.23,1.649
COC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-0.77,-0.2,0.0,0.11,1.0311
COC(C(C(F)(F)F)(C(F)(F)F)F)(F)F,-0.77,-0.19,0.0,0.12,1.0311
CCCCc1ccc(cc1)O,0.8,0.88,0.55,0.37,1.3387
CC1(C)CCCC1,0.21,0.1,0.0,0.0,0.9863
OC(=O)COc1ccc(cc1)C(F)(F)F,0.47,0.7,0.72,0.64,1.3253
CCCCCCCS,0.36,0.41,0.0,0.21,1.2584
Cc1ccc(c2c1CCC2)O,0.99,0.79,0.52,0.45,1.2301
CCC1CCCC1,0.23,0.1,0.0,0.0,0.9863
C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)C)C(C)C,0.23,0.54,0.0,0.57,1.7652
Oc1cccc2c1CCC2,0.98,0.8,0.53,0.41,1.0892
ClCc1ccc(cc1)C(=O)O,0.95,1.25,0.69,0.48,1.195
OC(=O)COc1cccc(c1)C,0.91,0.93,0.71,0.76,1.2722
FC(C(C(Br)Cl)(F)F)F,0.04,0.9,0.07,0.13,0.8995
C=CCCCCCCC=C,0.18,0.2,0.0,0.1,1.4316
ClCC(Cl)(F)F,0.01,0.48,0.0,0.05,0.6706
CCC=CCCOC(=O)CCC,0.15,0.56,0.0,0.45,1.549
CCCCCCCCCCCOC(=O)C(=C)C,0.13,0.49,0.0,0.45,2.2535
FCOC(C(C(F)(F)F)C(F)(F)F)(F)F,-0.77,0.06,0.06,0.07,1.0311
CCCCCCCCCC(O)C,0.16,0.36,0.33,0.56,1.7172
CCCOc1cccc(c1)O,0.79,1.15,0.56,0.45,1.2565
Cc1ccc2c(c1)scc2,1.32,0.85,0.0,0.19,1.151
Cc1ccc2c(c1)scc2C,1.32,0.85,0.0,0.2,1.2919
Cc1ccc2c(c1)sc1c2cccc1,1.96,1.18,0.0,0.2,1.52
Clc1c(Cl)cccc1c1ccccc1,1.63,1.2,0.0,0.18,1.569
Clc1ccc(cc1)c1cc(Cl)ccc1Cl,1.77,1.33,0.0,0.15,1.6914
COCCOC=C,0.16,0.58,0.0,0.76,0.8875
COc1ccc(cc1OC)CCN(CCCC(c1cc(OC)c(c(c1)OC)OC)(C(C)C)C#N)C,1.8,2.75,0.0,2.8,3.9857
CN(CCC=C1c2ccccc2OCc2c1cccc2)C,1.95,1.6,0.0,1.18,2.3174
CCCCCCC(=O)c1ccccc1,0.77,0.95,0.0,0.5,1.7184
O=N(=O)c1nccn1C,0.9,1.57,0.0,0.68,0.8514
CCCCCCCC(=O)c1ccccc1,0.77,0.95,0.0,0.5,1.8593
CCCCCCCCCCCC(=O)c1ccccc1,0.74,0.95,0.0,0.5,2.4229
CCCC(C(=C)C)C,0.11,0.08,0.0,0.12,1.1928
CCCC(C(C)(C)C)C,0.0,0.0,0.0,0.0,1.3767
CCC(CC(C)(C)C)C,0.0,0.0,0.0,0.0,1.3767
CCCC(C(C)C)(C)C,0.0,0.0,0.0,0.0,1.3767
CCC(CC(C)C)(C)C,0.0,0.0,0.0,0.0,1.3767
CCC(C(CC)(C)C)C,0.0,0.0,0.0,0.0,1.3767
CCC(C(C)(C)C)CC,0.0,0.0,0.0,0.0,1.3767
CCC(C(C)C)(CC)C,0.0,0.0,0.0,0.0,1.3767
CC(C(C(C)C)(C)C)C,0.0,0.0,0.0,0.0,1.3767
CCC1(C)CCCC1,0.21,0.1,0.0,0.0,1.1272
CCC1CCCCC1,0.26,0.1,0.0,0.0,1.1272
CCCC1CCCCC1,0.26,0.23,0.0,0.0,1.2681
CCCCC1CCCCC1,0.26,0.23,0.0,0.0,1.409
CCCC(C(C)C)CC,0.0,0.0,0.0,0.0,1.3767
CCC(S)(C)C,0.34,0.31,0.0,0.3,0.9766
O=C1OCCC1C,0.34,1.23,0.0,0.6,0.7789
COC(=O)c1ccc(cc1)C(=O)O,0.85,1.19,0.65,0.7,1.2879
CCCCCCS(=O)(=O)CCCCCC,0.5,1.65,0.0,0.76,2.0803
OCC1OC(OCC2OC(OC(=O)C34CCC(C(C4C4=CCC5C(C4(CC3)C)(C)CCC3C5(C)CC(C(C3(C)CO)O)O)C)C)C(C(C2O)O)O)C(C(C1OC1OC(C)C(C(C1O)O)O)O)O,4.69,6.92,3.0,6.1,7.0323
CCc1ccc(cc1O)C,0.84,0.87,0.54,0.38,1.1978
CCc1ccc(c(c1)O)C,0.84,0.78,0.54,0.38,1.1978
CCCC(=O)c1ccc(cc1)N,1.15,1.39,0.32,0.65,1.3955
N#Cc1cc(Br)c(c(c1)Br)O,1.47,1.51,0.48,0.41,1.2798
CCCCCCCCOC(=O)C(Cl)(Cl)Cl,0.27,0.72,0.0,0.35,1.9592
Cc1ccc(cc1)c1cc(nn1c1ccc(cc1)S(=O)(=O)N)C(F)(F)F,2.04,2.44,0.6,1.26,2.4675
CCN(C(=O)c1ccccc1)CC,0.95,1.4,0.0,1.1,1.5364
CCCCCCSCCCC,0.33,0.34,0.0,0.36,1.6811
Cc1ccc(cc1)[C@]1(C)CCCC1(C)C,0.77,0.54,0.0,0.25,1.8759
C1CCC=CC=CC1,0.6,0.35,0.0,0.14,1.0412
COC(=O)c1ccc(cc1)NC(=O)C,1.15,1.51,0.46,0.86,1.4699
CCCCC1(CCCC)C(=O)NC(=O)NC1=O,1.03,1.14,0.47,1.18,1.9375
CCc1ccc(o1)C,0.37,0.5,0.0,0.16,0.959
CCC(=O)C(CC)C,0.11,0.63,0.0,0.53,1.1106
Cc1cc(C)c2c(c1)cccc2C,1.44,1.14,0.0,0.18,1.5081
Cc1cc2c(c3c1cccc3)ccc1c2cccc1,3.03,1.73,0.0,0.36,1.9643
CCCc1cccc(c1C)C,0.74,0.6,0.0,0.19,1.4209
CCCc1c(C)cccc1C,0.73,0.59,0.0,0.19,1.4209
COc1cc(C)ccc1C,0.74,0.79,0.0,0.38,1.1978
Clc1cc2cc(Cl)c(c(c2c(c1Cl)Cl)Cl)Cl,2.05,1.42,0.0,0.0,1.8198
C=C1CCC[C@]2([C@H]1C[C@@H](CC2)C(=C)C)C,0.77,0.28,0.0,0.32,1.9189
CCCC=CCCO,0.33,0.47,0.37,0.6,1.1106
Cc1ccccc1C(=O)N(c1ccccc1)O,1.71,1.28,0.41,1.06,1.7802
Clc1ccc2c(c1)cc1c(c2)cccc1,2.4,1.47,0.0,0.21,1.5768
CC(Cl)(Cl)F,0.08,0.43,0.01,0.05,0.6529
CCCc1cccc(c1)CCC,0.63,0.49,0.0,0.18,1.5618
CCCCc1ccccc1CCCC,0.65,0.52,0.0,0.18,1.8436
C=C[Si](O[Si](O[Si](O[Si](O[Si](O[Si](O[Si](O[Si](O[Si](O[Si](C=C)(C)C)(C)C)(C)C)(C)C)(C)C)(C)C)(C)C)(C)C)(C)C)(C)C,-1.14,-0.12,0.0,2.08,6.3895
OC(C1CO1)CO,0.58,1.37,0.58,1.04,0.7397
Clc1cncnc1,0.72,1.0,0.0,0.5,0.7566
NC(=O)Cc1ccc(cc1)O,1.18,2.08,0.84,0.94,1.1724
FC(C(F)(F)F)OC(Cl)(F)F,-0.33,0.03,0.0,0.06,0.8186
Cc1cc2ccccc2nc1C,1.33,1.01,0.0,0.56,1.3261
Cc1nccc2c1cccc2,1.28,1.03,0.0,0.41,1.1852
Clc1ncccn1,0.72,0.86,0.0,0.6,0.7566
CCCCC(C(=O)OCCC)CC,0.05,0.53,0.0,0.5,1.7329
CCCCCCOC(=O)Oc1ccc(cc1)NC(=O)C,0.97,1.75,0.18,1.18,2.2331
CCOC(=O)Oc1ccc(cc1)NC(=O)C,0.97,1.75,0.25,1.17,1.6695
OC1CCCCCCCCCCC1,0.68,0.54,0.27,0.59,1.7495
Clc1cccc(c1)S(=O)(=O)N,1.27,1.43,0.65,0.8,1.2195
CC(=O)CCC1=C(C)CCCC1(C)C,0.51,0.89,0.0,0.66,1.8044
CCCCCC(CCC)C,0.0,0.0,0.0,0.0,1.5176
CCCCC(CC)(CC)C,0.0,0.0,0.0,0.0,1.5176
Cc1cccc2c1Cc1c2cccc1,1.59,1.06,0.0,0.25,1.4974
COC(=O)CCCCCCCCCCC(=O)OC,0.12,1.28,0.0,0.99,2.23
CCCCCCCCCCCOC(=O)C,0.04,0.6,0.0,0.45,2.0147
CCCCCCCCC(=O)OC,0.06,0.6,0.0,0.45,1.592
CCCCCCCCCCC(=O)OC,0.05,0.63,0.0,0.45,1.8738
CCCCCCCCCCCCC(=O)OC,0.04,0.64,0.0,0.45,2.1556
CCCCCCCCCCCCCCCCC(=O)OC,0.01,0.6,0.0,0.45,2.7192
CCCCCCCCCCCCCCCCCCC(=O)OC,0.01,0.6,0.0,0.45,3.001
COC(=O)CCCCCC(=O)OC,0.15,1.23,0.0,0.96,1.5255
COC(=O)CCCCCCC(=O)OC,0.15,1.26,0.0,0.99,1.6664
COC(=O)CCCCCCCC(=O)OC,0.14,1.27,0.0,0.99,1.8073
COC(=O)Oc1ccc(cc1)NC(=O)C,0.97,1.75,0.27,1.15,1.5286
CCCCCC(F)(F)F,-0.33,0.15,0.0,0.09,1.0071
CC(OC(C)(C)C)C,-0.12,0.1,0.0,0.54,1.1536
CCCCCCCCCCCCCCCCCCC=O,0.08,0.65,0.0,0.45,2.8014
CC(=O)OCc1ccccc1C,0.84,0.96,0.0,0.57,1.3544
N#CCCN(C)C,0.28,0.9,0.0,0.85,0.9267
CN1CCC2C(C1)c1cc(C)ccc1N2,1.43,1.36,0.14,1.11,1.6851
CCCCCSC,0.37,0.39,0.0,0.34,1.1175
CCCSCC(C)C,0.33,0.37,0.0,0.38,1.2584
CCCCSCC(C)C,0.32,0.37,0.0,0.38,1.3993
Clc1ccc2c(c1)[nH]cc2,1.33,1.29,0.46,0.12,1.0688
O1CCOCCOCCOCCOCCOCC1,0.41,1.47,0.0,2.1,2.043
O1CCOC2CCCCC2OCCOCCOC2C(OCC1)CCCC2,1.01,1.46,0.0,2.2,2.953
C=CCc1ccccc1O,0.92,0.9,0.43,0.41,1.1548
Clc1cc2Oc3cc(Cl)c(cc3Oc2cc1Cl)Cl,2.05,1.69,0.0,0.0,1.8226
C=Cc1ccc(cc1)C(C)(C)C,0.83,0.6,0.0,0.3,1.5188
CON(C(=O)Nc1ccc(cc1)Cl)C,1.24,1.21,0.22,0.87,1.5355
CCc1ccc2c(c1)ccs2,1.32,0.85,0.0,0.19,1.2919
CC1Nc2cc(Cl)c(cc2C(=O)N1c1ccccc1C)S(=O)(=O)N,2.69,2.84,0.7,1.78,2.4976
C[C@@H]1O[C@@H]1C,0.21,0.7,0.05,0.31,0.6223
CCc1ccc(c(c1)CC)C,0.7,0.54,0.0,0.19,1.4209
CCc1cc(C)ccc1C,0.69,0.55,0.0,0.19,1.28
Cc1ncsc1C=C,0.96,0.81,0.0,0.52,0.9797
OC(=O)C1CC1,0.39,0.9,0.55,0.35,0.638
CC1CCC(C1)C,0.16,0.1,0.0,0.0,0.9863
O=Cc1cc(Br)ccc1O,1.23,1.65,0.06,0.22,1.1067
CCN(CCN1C(=O)CN=C(c2c1ccc(c2)Cl)c1ccccc1F)CC,2.04,1.68,0.0,1.9,2.8959
CCCC(=CC)C,0.14,0.1,0.0,0.09,1.0519
CCCCCCOC(=O)C=C(C)C,0.24,0.55,0.0,0.45,1.6899
CC=Cc1ccc2c(c1)OCO2,1.13,1.1,0.0,0.28,1.2458
CC=CC=CC=C,0.41,0.45,0.0,0.14,0.9659
CC([C@@H]1CC[C@H]([C@]23[C@H]1[C@H]2C(=CC3)C)C)C,0.62,0.17,0.0,0.29,1.8533
O=N(=O)c1ccc(c(c1Cl)Cl)Cl,1.32,1.4,0.0,0.15,1.2578
C=C[Si]1(C)O[Si](C)(C=C)O[Si](C)(C=C)O[Si](O[Si](O1)(C)C=C)(C)C=C,-0.2,0.22,0.0,0.87,3.4205
CCC(c1cccc(c1)C)C,0.61,0.51,0.0,0.19,1.4209
OC(=O)C=Cc1cccc(c1)N(=O)=O,1.4,1.21,0.62,0.8,1.3447
CCn1ccc(nc1=O)NS(=O)(=O)c1ccc(cc1)N,2.29,2.0,0.5,2.17,2.063
CCCC(=O)NC,0.31,1.3,0.4,0.72,0.9286
Fc1ccc(cc1)Nc1nc(c(c(n1)C)C)N1CCc2c(C1C)cccc2,2.5,2.2,0.28,1.21,2.8039
OCc1ccccc1Cl,0.91,1.0,0.4,0.5,1.0384
O=c1[nH]c(=O)n(cc1F)C1CCCO1,1.02,1.7,0.3,1.18,1.283
OC1CCCCC1O,0.63,0.8,0.6,0.88,0.9628
C[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,-0.74,-0.16,0.0,0.53,2.6765
OCCCCc1ccccn1,0.82,1.2,0.17,1.13,1.2976
COCCCN1CCC(CC1)NC(=O)c1cc(Cl)c(c2c1OCC2)N,2.02,1.9,0.42,2.1,2.7449
CCCCCCCC[Si](O[Si](C)(C)C)(O[Si](C)(C)C)C,-0.52,-0.08,0.0,0.54,3.0766
C=C[Si](O[Si](O[Si](C=C)(C)C)(C)C)(C)C,-0.26,0.03,0.0,0.59,2.2861
OC(=O)Cc1ccc(cc1)I,1.31,1.22,0.61,0.58,1.3308
COc1cccc(c1)CC(=O)O,0.88,1.29,0.59,0.75,1.2722
OC(=O)COc1ccc(cc1)N(=O)=O,1.18,1.47,0.73,0.82,1.3055
CCn1cnc(n1)N(=O)=O,1.31,2.16,0.0,0.81,0.9512
OC(=O)Cc1sc(nc1c1ccc(cc1)Cl)c1ccccc1,2.36,2.06,0.67,0.82,2.2942
CCCOP(=O)(OCCC)O,0.13,0.89,0.96,1.07,1.3934
CCCCCCCCc1ccc(cc1)O,0.78,0.88,0.55,0.36,1.9023
COc1ccc(c(c1)O)OC,0.86,1.44,2.0,0.63,1.1743
CCc1ccc(cn1)C,0.64,0.71,0.0,0.4,1.098
O=C1CN=C(c2c(N1)ccc(c2)Br)c1ccccn1,2.31,1.38,0.33,1.62,1.9445
CCc1ccccc1c1ccccc1,1.33,0.83,0.0,0.26,1.606
CCc1nc(C)cnc1CC,0.64,0.75,0.0,0.84,1.3387
CC(OC(=O)c1ccc(cc1)N)C,1.0,1.3,0.28,0.71,1.4542
O=C(c1ccc(cc1)N)OC(C)(C)C,0.98,1.4,0.26,0.73,1.5951
FC(C(F)(F)C)(F)F,-0.49,0.01,0.01,0.05,0.6198
CCCCCCCCCCc1ccncc1,0.6,0.77,0.0,0.59,2.0843
Cc1onc(c1c1ccc(cc1)S(=O)(=O)N)c1ccccc1,2.3,2.5,0.4,1.25,2.2324
CC(OC(=O)C(c1ccc(cc1)Br)(c1ccc(cc1)Br)O)C,1.96,1.83,0.0,1.0,2.5118
CCCCCCCCCC(=O)C1C(=NN(C1=O)c1ccccc1)C,1.54,1.31,0.0,1.11,2.7684
OC(=O)CCCc1ccccc1,0.76,1.29,0.61,0.57,1.3544
CCCc1ccccc1N,0.95,0.9,0.23,0.57,1.2389
COc1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl,1.42,1.07,0.0,0.04,1.528
CC([C@@H]1CC[C@@]2([C@@H]3[C@H]1[C@H]2C(=C)CC3)C)C,0.62,0.15,0.0,0.3,1.8533
CC(=CCC[C@@]1(C)[C@H]2CC=C([C@@H]1C2)C)C,0.7,0.28,0.0,0.38,1.9189
Clc1cccc2c1cccc2Cl,1.57,1.06,0.0,0.09,1.3302
Clc1ccc(c2c1cccc2)Cl,1.57,1.06,0.0,0.09,1.3302
CCO[Si](C)(C)C,-0.09,0.07,0.0,0.52,1.1175
Clc1c(c2ccccc2)c(Cl)c(c(c1Cl)Cl)Cl,2.04,1.61,0.0,0.13,1.9362
CCCCCCCCCCCCCCCCCCC(=O)OCC,0.0,0.58,0.0,0.45,3.1419
CCCCCCCCCCCCCCCCCCCC(=O)OCC,0.0,0.58,0.0,0.45,3.2828
OCc1ccc(cc1)I,1.38,1.12,0.42,0.55,1.1742
CCCC1CN(C(C1)C(=O)NC(C1OC(SC)C(C(C1O)O)O)C(Cl)C)C,2.08,2.44,0.98,2.5,3.1636
CCCCC(=O)OC(C)C,0.03,0.51,0.0,0.47,1.3102
Clc1ccc(c(c1)Cl)Oc1ccc(cc1)N(=O)=O,1.84,1.73,0.0,0.71,1.8019
CC1=CC=C(CC1)C(=C)C,0.91,0.44,0.0,0.3,1.28
C=CCOC=O,0.25,0.76,0.0,0.39,0.7036
CCCCC/C=C/CO,0.35,0.53,0.35,0.54,1.2515
CCCCCCCC=CCO,0.31,0.53,0.35,0.54,1.5333
CCCCC(=O)c1ccccc1O,0.94,1.19,0.0,0.45,1.4953
CSc1ccccn1,0.97,0.9,0.0,0.5,0.9797
Cc1cnc(c(c1C)C)C,0.77,0.84,0.0,0.49,1.2389
NCCc1nccs1,0.84,1.2,0.21,0.89,0.9816
OC(=O)c1c(O)cc2c(c1C)C(=O)c1c(C2=O)c(O)c(cc1O)O,2.67,2.65,1.64,1.02,2.1198
OCc1cc(ccc1O)C(CNC(C)(C)C)O,1.38,1.96,1.4,1.85,1.9786
COC(=O)c1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)OC,1.39,1.48,0.0,0.67,1.9184
CCCCN(c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O)CC,1.03,1.62,0.0,0.6,2.204
CC(Cc1nccs1)C,0.63,0.68,0.0,0.51,1.1636
OC(=O)C=Cc1cccc(c1)Cl,1.25,0.75,0.6,0.58,1.2929
CCCCCCCC(=O)C1C(=NN(C1=O)c1ccccc1)C,1.54,1.3,0.0,1.11,2.4866
CCCCCCC(=O)c1c(C)[nH]n(c1=O)c1ccccc1,1.54,1.33,0.0,1.11,2.3457
FC(Br)Br,0.5,0.7,0.15,0.05,0.6172
COc1cc(C)nc(n1)n1nc(cc1OC)C,1.48,1.79,0.0,1.34,1.7429
OC(=O)Cc1ccccc1I,1.31,0.96,0.62,0.75,1.3308
OC(=O)Cc1ccccc1Br,1.0,0.94,0.62,0.62,1.2476
C/C=C/C(=O)OC,0.28,0.66,0.0,0.42,0.8445
Clc1cc(Cl)cc(c1N(=O)=O)Cl,1.32,1.35,0.0,0.16,1.2578
C[SiH](O[Si](C)(C)C)O[Si](C)(C)C,-0.45,-0.15,0.07,0.37,1.9494
C[Si](O[SiH](O[Si](C)(C)C)O[Si](C)(C)C)(C)C,-0.69,-0.17,0.05,0.46,2.4496
CC[Si]1(CC)O[Si](CC)(CC)O[Si](CC)(CC)O[Si](O[Si](O1)(CC)CC)(CC)CC,-0.31,-0.05,0.0,1.32,4.43
COC(=O)c1cccc(c1)C(=O)O,0.85,1.19,0.65,0.7,1.2879
N#Cc1cccc(c1)C(=O)O,0.86,1.25,0.67,0.56,1.0864
COc1ccc(cc1)OCC(=O)O,1.02,1.13,0.71,0.92,1.3309
OC(=O)COc1ccccc1C,0.91,0.93,0.71,0.76,1.2722
OC(=O)Cc1cccc(c1)Cl,0.84,1.02,0.61,0.57,1.195
OC(=O)Cc1ccc(cc1)Cl,0.84,1.06,0.61,0.55,1.195
OC(=O)Cc1cccc(c1)Br,1.0,1.11,0.61,0.55,1.2476
OC(=O)Cc1ccc(cc1)Br,1.0,1.14,0.61,0.56,1.2476
OC(=O)Cc1cccc(c1)I,1.31,1.2,0.61,0.6,1.3308
CCCCCCCCCCCCCCC(=O)C,0.1,0.68,0.0,0.51,2.3787
OC(=O)COc1cccc(c1)O,1.08,1.34,1.3,0.9,1.19
OC(=O)COc1ccc(cc1)O,1.11,1.36,1.3,0.93,1.19
OC(=O)COc1ccccc1N(=O)=O,1.18,1.5,0.73,0.88,1.3055
OC(=O)COc1cccc(c1)N(=O)=O,1.18,1.47,0.73,0.82,1.3055
C=CC(=C)CC/C=C(/CCC=C(C)C)\C,0.71,0.37,0.0,0.46,2.0501
CCCC/C=C/C=O,0.37,0.75,0.0,0.43,1.0676
CCCCCCC=CC=O,0.35,0.75,0.0,0.43,1.3494
OCC(c1ccccc1)c1ccccc1,1.41,1.36,0.0,0.85,1.6647
N#Cc1ccccc1N,1.07,1.37,0.35,0.51,0.9709
N#C/C=C/c1ccccc1,1.19,1.49,0.02,0.42,1.1099
CCCOCCOCCC,0.0,0.64,0.0,0.78,1.3532
FC(OCC(F)(F)F)F,-0.38,0.43,0.0,0.13,0.6785
OCC1OC(O)C(C(C1O)O)NC(=O)N(N=O)C,2.11,2.75,1.2,1.9,1.7515
OCC1CCCCCCCCCCCC1,0.5,0.8,0.31,0.43,2.0313
ClC(=C(C(Cl)(Cl)Cl)Cl)Cl,0.95,0.55,0.0,0.02,1.2227
COc1cc(OC)ccc1C=CN(=O)=O,1.17,1.73,0.1,0.77,1.5286
CCCCCOCCOCCO,0.17,0.72,0.2,1.17,1.5528
OCC1CCCCCCCCCCC1,0.5,0.8,0.31,0.44,1.8904
CC(C#N)CC,0.16,0.87,0.0,0.36,0.8269
CCc1ccccc1C(C)C,0.67,0.54,0.0,0.2,1.4209
N#Cc1c(Cl)c(C#N)c(c(c1Cl)Cl)Cl,1.56,2.3,0.0,0.28,1.5154
CCCOc1ccc(cc1)O,0.84,1.17,0.57,0.52,1.2565
CCCCCOc1ccc(cc1)O,0.8,1.15,0.57,0.48,1.5383
CCCCCCOc1ccc(cc1)O,0.8,1.15,0.57,0.46,1.6792
CCCCOc1cccc(c1)O,0.81,1.17,0.54,0.47,1.3974
CCCCCOc1cccc(c1)O,0.8,1.17,0.55,0.47,1.5383
CCCCCCCOc1cccc(c1)O,0.8,1.14,0.55,0.45,1.8201
OCc1ccccc1Br,1.1,1.08,0.42,0.48,1.091
Cc1cccc(c1)S(=O)(=O)N,1.13,1.56,0.57,0.86,1.238
CCOC(CO)C,0.21,0.56,0.4,0.68,0.9305
O=C(Nc1ccccc1)NC1CCCCCC1,1.34,1.6,0.7,0.86,1.9503
CCNc1nc(NC(C)C)nc(n1)Cl,1.22,1.29,0.17,1.01,1.6196
ClCC(=O)N(c1ccccc1)C(C)C,1.02,0.91,0.0,0.99,1.6588
CC(=C)C1CCC(C2=C(C1)C(C)CC2)C,0.7,0.3,0.0,0.31,1.9189
CCCCCCCCCCCCCCI,0.58,0.4,0.0,0.16,2.3394
C=C[Si](O[Si](O[Si](O[Si](O[Si](O[Si](O[Si](O[Si](O[Si](C=C)(C)C)(C)C)(C)C)(C)C)(C)C)(C)C)(C)C)(C)C)(C)C,-1.03,-0.09,0.0,1.87,5.8033
NCCCCCCCO,0.43,0.81,0.48,1.08,1.2534
COc1ccc(cc1)CCC(=O)O,0.88,1.18,0.56,0.75,1.4131
CC1=Cc2c3c1cccc3ccc2,1.75,1.14,0.0,0.26,1.3565
CCS(=O)(=O)CCn1c(C)ncc1N(=O)=O,1.4,2.77,0.0,1.36,1.6959
Clc1cccc(c1Br)Cl,1.23,1.01,0.0,0.0,1.1362
Clc1ccc(c(c1)C)Cl,0.89,0.76,0.0,0.03,1.1021
Nc1cc(N(=O)=O)c(c(c1)N(=O)=O)C,1.45,2.09,0.49,0.4,1.3055
CC([C@H]1CC[C@H]2C(=CC=C3[C@]2(C)C=CCC3(C)C)C1)C,0.95,0.65,0.0,0.25,2.4718
COCCOC(=O)c1cccnc1,0.69,1.2,0.0,1.14,1.372
CCCC#CCCC,0.21,0.3,0.0,0.15,1.1498
CCCCC#CCCCC,0.19,0.3,0.0,0.15,1.4316
O=C1CCC2(C(=C1)CCC1C2C(O)CC2(C1CC1C2(O1)C(=O)C)C)C,2.0,2.83,0.25,1.73,2.6303
C=CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-0.66,0.01,0.0,0.0,1.0703
CNC(=O)Oc1ccccc1,0.78,1.43,0.25,0.65,1.1724
COC(=O)c1cccc(c1)O,0.91,1.4,0.66,0.45,1.1313
CCCCCCC#CC,0.23,0.3,0.0,0.15,1.2907
CC(c1ccccc1c1ccccc1)C,1.3,0.82,0.0,0.38,1.7469
CC(CC(=O)O)Cl,0.36,0.87,0.61,0.5,0.869
CCCCc1oc2c(c1C(=O)c1cc(I)c(c(c1)I)OCCN(CC)CC)cccc2,3.33,2.48,0.0,1.37,3.7536
CCOCCOc1ccccc1,0.72,0.85,0.0,0.75,1.3974
Cc1ccc2c(c1)c(C)cs2,1.32,0.85,0.0,0.2,1.2919
O=S1OC[C@@H]2[C@H](CO1)[C@]1(C(C2(Cl)C(=C1Cl)Cl)(Cl)Cl)Cl,2.23,0.94,0.0,0.98,2.0819
NC(=O)Nc1ccc(cc1)Br,1.35,1.63,0.82,0.56,1.2476
NC(=O)Nc1cccc(c1)Cl,1.01,1.54,0.81,0.52,1.195
CC(CBr)O,0.53,0.9,0.35,0.6,0.765
CC1CCCC2(C1(O)CCCC2)C,0.59,0.7,0.32,0.62,1.6409
CN(C(=O)Cc1ccc(cc1)Br)C,1.23,1.8,0.0,0.88,1.5705
COC(=O)c1cnc2n1CCc1c(C2=C2CCN(CC2)CCc2ccc(cc2)OCc2ccc3c(n2)cccc3)cccc1,4.0,3.7,0.0,2.17,4.492
OC(=O)c1cccc(c1C)N(=O)=O,0.99,1.32,0.73,0.52,1.2468
CCCCCCCCCC#N,0.16,0.9,0.0,0.36,1.5314
CN1CCN(CC1)C1=Nc2ccccc2Oc2c1cc(Cl)cc2,2.45,1.51,0.0,1.45,2.3899
CCCCCCC#CCCCC,0.19,0.3,0.0,0.15,1.7134
CC/C(=C\C)/C=O,0.4,0.7,0.0,0.5,0.9267
CCC(C(CC)O)CC,0.17,0.36,0.33,0.57,1.2945
CCOC(=O)C(S)C,0.52,0.75,0.0,0.61,1.051
Clc1cccc(c1)N1CCN(CC1)CCCn1nc2n(c1=O)cccc2,2.8,2.44,0.0,1.68,2.7304
O=C(Nc1ccccc1)NC1CCCCC1C,1.22,1.55,0.59,0.82,1.9503
